Frequency	Channel A
(MHz)	(dBu)

1.01661682	-72.00415000
1.01757050	-77.42339000
1.01852417	-77.77473000
1.01947784	-71.04979000
1.02043152	-70.34806000
1.02138519	-73.66161000
1.02233887	-74.13461000
1.02329254	-70.94888000
1.02424622	-69.42609000
1.02519989	-71.38942000
1.02615356	-77.24244000
1.02710724	-91.95828000
1.02806091	-75.04043000
1.02901459	-70.04359000
1.02996826	-71.27711000
1.03092194	-80.44209000
1.03187561	-80.17127000
1.03282928	-73.54816000
1.03378296	-70.66458000
1.03473663	-68.03181000
1.03569031	-70.69392000
1.03664398	-80.01784000
1.03759766	-76.27728000
1.03855133	-82.06825000
1.03950500	-73.09829000
1.04045868	-73.80122000
1.04141235	-72.31031000
1.04236603	-69.86127000
1.04331970	-74.01877000
1.04427338	-85.14395000
1.04522705	-74.87342000
1.04618073	-72.83930000
1.04713440	-79.75196000
1.04808807	-80.16122000
1.04904175	-74.08883000
1.04999542	-71.41924000
1.05094910	-71.79980000
1.05190277	-79.08244000
1.05285645	-73.64450000
1.05381012	-74.02216000
1.05476379	-82.13210000
1.05571747	-74.13619000
1.05667114	-71.04751000
1.05762482	-68.79820000
1.05857849	-69.38537000
1.05953217	-75.30365000
1.06048584	-73.82018000
1.06143951	-75.46622000
1.06239319	-71.86100000
1.06334686	-70.52113000
1.06430054	-73.64022000
1.06525421	-72.05651000
1.06620789	-73.69870000
1.06716156	-81.63558000
1.06811523	-93.28769000
1.06906891	-78.86176000
1.07002258	-74.46575000
1.07097626	-76.52435000
1.07192993	-84.70540000
1.07288361	-85.33593000
1.07383728	-77.02051000
1.07479095	-68.24629000
1.07574463	-67.69050000
1.07669830	-67.95807000
1.07765198	-70.08395000
1.07860565	-75.19205000
1.07955933	-74.68874000
1.08051300	-70.89738000
1.08146667	-70.93008000
1.08242035	-78.37438000
1.08337402	-73.08226000
1.08432770	-73.55178000
1.08528137	-79.89303000
1.08623505	-73.49082000
1.08718872	-72.04977000
1.08814240	-74.49931000
1.08909607	-82.60452000
1.09004974	-77.80843000
1.09100342	-76.55699000
1.09195709	-73.49118000
1.09291077	-77.93817000
1.09386444	-84.44164000
1.09481812	-77.07389000
1.09577179	-75.75072000
1.09672546	-80.18296000
1.09767914	-82.15171000
1.09863281	-73.69220000
1.09958649	-73.80039000
1.10054016	-78.63592000
1.10149384	-93.31519000
1.10244751	-74.96891000
1.10340118	-72.46963000
1.10435486	-82.21608000
1.10530853	-76.29906000
1.10626221	-73.55214000
1.10721588	-75.52405000
1.10816956	-78.41566000
1.10912323	-83.40401000
1.11007690	-84.61446000
1.11103058	-77.15445000
1.11198425	-83.45368000
1.11293793	-81.71446000
1.11389160	-76.55829000
1.11484528	-70.20215000
1.11579895	-71.34341000
1.11675262	-70.76041000
1.11770630	-68.82869000
1.11865997	-69.23789000
1.11961365	-70.51743000
1.12056732	-69.93814000
1.12152100	-69.16392000
1.12247467	-71.85299000
1.12342834	-77.05065000
1.12438202	-81.91918000
1.12533569	-76.94096000
1.12628937	-73.67965000
1.12724304	-71.66753000
1.12819672	-70.35080000
1.12915039	-69.04874000
1.13010406	-71.60117000
1.13105774	-77.11585000
1.13201141	-73.81770000
1.13296509	-76.42180000
1.13391876	-79.35976000
1.13487244	-77.34753000
1.13582611	-74.40671000
1.13677979	-73.38713000
1.13773346	-72.98024000
1.13868713	-74.42757000
1.13964081	-73.70908000
1.14059448	-74.57664000
1.14154816	-70.73367000
1.14250183	-70.53578000
1.14345551	-70.57898000
1.14440918	-70.58080000
1.14536285	-69.21427000
1.14631653	-68.22297000
1.14727020	-71.10465000
1.14822388	-77.62445000
1.14917755	-81.71822000
1.15013123	-85.67505000
1.15108490	-84.03304000
1.15203857	-93.66411000
1.15299225	-80.97121000
1.15394592	-74.51936000
1.15489960	-71.79984000
1.15585327	-70.93790000
1.15680695	-73.17321000
1.15776062	-78.85219000
1.15871429	-78.91133000
1.15966797	-80.42719000
1.16062164	-95.40738000
1.16157532	-85.60551000
1.16252899	-81.14580000
1.16348267	-74.12196000
1.16443634	-74.12513000
1.16539001	-77.27740000
1.16634369	-75.99979000
1.16729736	-74.39797000
1.16825104	-77.78144000
1.16920471	-88.98975000
1.17015839	-78.07363000
1.17111206	-68.65028000
1.17206573	-68.91921000
1.17301941	-79.02047000
1.17397308	-73.22277000
1.17492676	-71.30803000
1.17588043	-73.31693000
1.17683411	-79.40594000
1.17778778	-79.79175000
1.17874146	-76.16860000
1.17969513	-80.04236000
1.18064880	-89.33801000
1.18160248	-82.97141000
1.18255615	-76.99439000
1.18350983	-89.16779000
1.18446350	-75.13051000
1.18541718	-74.25294000
1.18637085	-74.06783000
1.18732452	-75.54063000
1.18827820	-72.95897000
1.18923187	-71.50542000
1.19018555	-70.51197000
1.19113922	-70.08813000
1.19209290	-74.66507000
1.19304657	-80.79624000
1.19400024	-76.30537000
1.19495392	-74.21691000
1.19590759	-76.74510000
1.19686127	-76.56033000
1.19781494	-90.64583000
1.19876862	-82.39507000
1.19972229	-75.43768000
1.20067596	-69.57351000
1.20162964	-69.24752000
1.20258331	-74.17584000
1.20353699	-72.76847000
1.20449066	-75.27536000
1.20544434	-75.65343000
1.20639801	-72.01161000
1.20735168	-77.63709000
1.20830536	-69.78554000
1.20925903	-71.38549000
1.21021271	-87.43056000
1.21116638	-87.28413000
1.21212006	-82.31560000
1.21307373	-76.62633000
1.21402740	-75.46255000
1.21498108	-75.54828000
1.21593475	-78.54144000
1.21688843	-81.01857000
1.21784210	-72.74280000
1.21879578	-69.89491000
1.21974945	-73.35458000
1.22070313	-79.05975000
1.22165680	-73.91035000
1.22261047	-74.04218000
1.22356415	-77.66435000
1.22451782	-73.51610000
1.22547150	-73.44008000
1.22642517	-73.91389000
1.22737885	-73.56641000
1.22833252	-77.18484000
1.22928619	-82.81580000
1.23023987	-79.42536000
1.23119354	-72.20776000
1.23214722	-71.76402000
1.23310089	-72.81735000
1.23405457	-70.68050000
1.23500824	-73.63779000
1.23596191	-74.61723000
1.23691559	-73.74342000
1.23786926	-78.79388000
1.23882294	-86.48312000
1.23977661	-79.86517000
1.24073029	-76.20885000
1.24168396	-86.86248000
1.24263763	-70.57278000
1.24359131	-70.77693000
1.24454498	-72.96130000
1.24549866	-74.61169000
1.24645233	-75.56418000
1.24740601	-74.98976000
1.24835968	-87.78471000
1.24931335	-76.26587000
1.25026703	-80.28710000
1.25122070	-71.77716000
1.25217438	-70.28764000
1.25312805	-73.90152000
1.25408173	-84.82520000
1.25503540	-87.44945000
1.25598907	-80.44675000
1.25694275	-74.60458000
1.25789642	-74.92141000
1.25885010	-72.60003000
1.25980377	-67.73757000
1.26075745	-70.19777000
1.26171112	-77.20659000
1.26266479	-81.02176000
1.26361847	-84.80403000
1.26457214	-90.88441000
1.26552582	-88.28342000
1.26647949	-76.31705000
1.26743317	-71.51701000
1.26838684	-74.17721000
1.26934052	-86.48049000
1.27029419	-78.06052000
1.27124786	-72.62561000
1.27220154	-73.21035000
1.27315521	-75.32140000
1.27410889	-102.17880000
1.27506256	-78.94421000
1.27601624	-79.45190000
1.27696991	-86.99968000
1.27792358	-98.73680000
1.27887726	-88.55681000
1.27983093	-79.78326000
1.28078461	-75.23587000
1.28173828	-73.96539000
1.28269196	-80.94923000
1.28364563	-83.32689000
1.28459930	-80.14069000
1.28555298	-82.46800000
1.28650665	-79.21163000
1.28746033	-73.15756000
1.28841400	-75.77989000
1.28936768	-81.49307000
1.29032135	-78.20748000
1.29127502	-80.55597000
1.29222870	-80.81054000
1.29318237	-76.78647000
1.29413605	-74.31969000
1.29508972	-73.76987000
1.29604340	-72.00652000
1.29699707	-70.44451000
1.29795074	-73.69538000
1.29890442	-81.02016000
1.29985809	-79.22595000
1.30081177	-74.77796000
1.30176544	-71.92135000
1.30271912	-69.51386000
1.30367279	-69.31050000
1.30462646	-75.59246000
1.30558014	-84.50754000
1.30653381	-76.14432000
1.30748749	-79.81502000
1.30844116	-86.37268000
1.30939484	-74.43649000
1.31034851	-69.42491000
1.31130219	-71.49884000
1.31225586	-81.83945000
1.31320953	-78.44250000
1.31416321	-74.97520000
1.31511688	-76.18126000
1.31607056	-77.99921000
1.31702423	-72.19864000
1.31797791	-70.29496000
1.31893158	-73.27960000
1.31988525	-80.00352000
1.32083893	-81.02641000
1.32179260	-77.00984000
1.32274628	-76.78871000
1.32369995	-87.06186000
1.32465363	-76.96069000
1.32560730	-71.20665000
1.32656097	-71.61815000
1.32751465	-74.25023000
1.32846832	-80.96399000
1.32942200	-74.42357000
1.33037567	-77.80087000
1.33132935	-89.53774000
1.33228302	-76.13293000
1.33323669	-78.25836000
1.33419037	-77.59496000
1.33514404	-77.45627000
1.33609772	-79.26566000
1.33705139	-74.20983000
1.33800507	-76.37939000
1.33895874	-89.64168000
1.33991241	-81.47108000
1.34086609	-76.27457000
1.34181976	-82.89025000
1.34277344	-76.14124000
1.34372711	-73.32573000
1.34468079	-86.58235000
1.34563446	-80.61713000
1.34658813	-75.01202000
1.34754181	-73.93416000
1.34849548	-77.77782000
1.34944916	-85.25436000
1.35040283	-76.52599000
1.35135651	-74.75427000
1.35231018	-78.59453000
1.35326385	-78.76936000
1.35421753	-93.14314000
1.35517120	-76.85625000
1.35612488	-78.61050000
1.35707855	-77.17839000
1.35803223	-73.35385000
1.35898590	-74.86760000
1.35993958	-76.29092000
1.36089325	-75.08936000
1.36184692	-73.44329000
1.36280060	-73.62399000
1.36375427	-89.80095000
1.36470795	-89.94393000
1.36566162	-81.94014000
1.36661530	-91.03280000
1.36756897	-73.29380000
1.36852264	-73.73536000
1.36947632	-88.69949000
1.37042999	-79.38541000
1.37138367	-79.39465000
1.37233734	-88.74862000
1.37329102	-83.68873000
1.37424469	-74.77109000
1.37519836	-71.90397000
1.37615204	-71.46882000
1.37710571	-73.73299000
1.37805939	-75.43427000
1.37901306	-70.66435000
1.37996674	-71.91666000
1.38092041	-81.14052000
1.38187408	-70.12851000
1.38282776	-70.16202000
1.38378143	-71.00071000
1.38473511	-71.26382000
1.38568878	-72.83121000
1.38664246	-78.46325000
1.38759613	-82.31863000
1.38854980	-75.36849000
1.38950348	-74.33665000
1.39045715	-72.84475000
1.39141083	-74.52712000
1.39236450	-83.60257000
1.39331818	-81.26706000
1.39427185	-76.01447000
1.39522552	-72.83836000
1.39617920	-75.03838000
1.39713287	-85.59300000
1.39808655	-75.86985000
1.39904022	-78.44664000
1.39999390	-83.94377000
1.40094757	-84.11858000
1.40190125	-77.27806000
1.40285492	-80.04420000
1.40380859	-93.67868000
1.40476227	-78.21648000
1.40571594	-78.24483000
1.40666962	-77.49425000
1.40762329	-74.65636000
1.40857697	-79.90672000
1.40953064	-80.60276000
1.41048431	-75.70502000
1.41143799	-77.12354000
1.41239166	-73.91699000
1.41334534	-69.97263000
1.41429901	-68.42849000
1.41525269	-70.61703000
1.41620636	-74.10606000
1.41716003	-73.40608000
1.41811371	-75.56601000
1.41906738	-74.54507000
1.42002106	-73.70284000
1.42097473	-75.35480000
1.42192841	-71.07911000
1.42288208	-72.38860000
1.42383575	-82.02552000
1.42478943	-73.05061000
1.42574310	-75.74197000
1.42669678	-71.77161000
1.42765045	-72.21247000
1.42860413	-71.29278000
1.42955780	-74.56502000
1.43051147	-77.93797000
1.43146515	-75.86111000
1.43241882	-70.09326000
1.43337250	-69.37411000
1.43432617	-75.95114000
1.43527985	-74.75957000
1.43623352	-74.74433000
1.43718719	-79.34615000
1.43814087	-73.83846000
1.43909454	-73.99479000
1.44004822	-77.66766000
1.44100189	-99.61082000
1.44195557	-76.39581000
1.44290924	-72.83007000
1.44386292	-73.68186000
1.44481659	-73.38029000
1.44577026	-71.31618000
1.44672394	-71.79213000
1.44767761	-77.74383000
1.44863129	-80.47164000
1.44958496	-74.13613000
1.45053864	-76.57957000
1.45149231	-91.79669000
1.45244598	-79.73231000
1.45339966	-76.94935000
1.45435333	-84.87637000
1.45530701	-81.67656000
1.45626068	-80.25481000
1.45721436	-78.46831000
1.45816803	-75.23288000
1.45912170	-75.83348000
1.46007538	-73.51554000
1.46102905	-72.66564000
1.46198273	-78.90820000
1.46293640	-78.82333000
1.46389008	-75.80014000
1.46484375	-81.95799000
1.46579742	-74.00858000
1.46675110	-75.64651000
1.46770477	-86.40186000
1.46865845	-79.69517000
1.46961212	-79.15872000
1.47056580	-90.36194000
1.47151947	-88.48679000
1.47247314	-75.93533000
1.47342682	-73.02573000
1.47438049	-73.90799000
1.47533417	-73.75756000
1.47628784	-75.10571000
1.47724152	-81.46167000
1.47819519	-79.58057000
1.47914886	-105.30090000
1.48010254	-81.15422000
1.48105621	-74.19378000
1.48200989	-75.91245000
1.48296356	-80.64096000
1.48391724	-80.69802000
1.48487091	-72.55675000
1.48582458	-76.02229000
1.48677826	-73.90554000
1.48773193	-72.69750000
1.48868561	-76.87405000
1.48963928	-86.44115000
1.49059296	-79.59229000
1.49154663	-79.99001000
1.49250031	-75.33449000
1.49345398	-80.29679000
1.49440765	-88.66945000
1.49536133	-77.00896000
1.49631500	-77.57252000
1.49726868	-83.14183000
1.49822235	-73.68681000
1.49917603	-74.11365000
1.50012970	-84.05778000
1.50108337	-77.01945000
1.50203705	-72.94849000
1.50299072	-81.17751000
1.50394440	-77.55627000
1.50489807	-76.10002000
1.50585175	-75.22643000
1.50680542	-77.66267000
1.50775909	-81.34544000
1.50871277	-80.76793000
1.50966644	-72.08713000
1.51062012	-71.28734000
1.51157379	-76.53378000
1.51252747	-76.39391000
1.51348114	-72.16058000
1.51443481	-71.10497000
1.51538849	-69.38645000
1.51634216	-68.63122000
1.51729584	-72.81078000
1.51824951	-77.11929000
1.51920319	-74.26250000
1.52015686	-78.08741000
1.52111053	-78.59076000
1.52206421	-79.20257000
1.52301788	-74.78444000
1.52397156	-71.84293000
1.52492523	-72.12019000
1.52587891	-75.44598000
1.52683258	-78.83136000
1.52778625	-74.60993000
1.52873993	-71.34763000
1.52969360	-69.82948000
1.53064728	-71.52272000
1.53160095	-78.70400000
1.53255463	-81.24985000
1.53350830	-82.44239000
1.53446198	-86.86863000
1.53541565	-82.97447000
1.53636932	-90.95540000
1.53732300	-81.08958000
1.53827667	-81.50626000
1.53923035	-77.77613000
1.54018402	-80.00358000
1.54113770	-79.93699000
1.54209137	-80.28786000
1.54304504	-79.12112000
1.54399872	-73.27374000
1.54495239	-73.95366000
1.54590607	-81.62065000
1.54685974	-72.79208000
1.54781342	-78.46871000
1.54876709	-81.07021000
1.54972076	-81.57690000
1.55067444	-76.53655000
1.55162811	-74.29406000
1.55258179	-80.87655000
1.55353546	-77.18308000
1.55448914	-69.07349000
1.55544281	-70.41603000
1.55639648	-78.33548000
1.55735016	-74.10036000
1.55830383	-72.78382000
1.55925751	-76.12230000
1.56021118	-76.58188000
1.56116486	-77.96252000
1.56211853	-81.17577000
1.56307220	-80.11482000
1.56402588	-82.50228000
1.56497955	-88.24696000
1.56593323	-76.61795000
1.56688690	-70.22984000
1.56784058	-69.28059000
1.56879425	-67.90321000
1.56974792	-69.87727000
1.57070160	-75.81927000
1.57165527	-77.76237000
1.57260895	-89.80350000
1.57356262	-83.49881000
1.57451630	-85.45624000
1.57546997	-69.69870000
1.57642365	-66.86530000
1.57737732	-70.05766000
1.57833099	-77.09135000
1.57928467	-77.01281000
1.58023834	-73.10738000
1.58119202	-74.78706000
1.58214569	-78.96432000
1.58309937	-75.43410000
1.58405304	-74.79816000
1.58500671	-76.71978000
1.58596039	-79.66069000
1.58691406	-71.48146000
1.58786774	-73.17665000
1.58882141	-75.86608000
1.58977509	-69.28380000
1.59072876	-76.04156000
1.59168243	-72.30384000
1.59263611	-71.71239000
1.59358978	-80.59753000
1.59454346	-72.02466000
1.59549713	-72.60146000
1.59645081	-70.94483000
1.59740448	-70.94115000
1.59835815	-75.17803000
1.59931183	-77.86066000
1.60026550	-73.60920000
1.60121918	-70.88004000
1.60217285	-76.11653000
1.60312653	-73.01491000
1.60408020	-76.11227000
1.60503387	-90.70439000
1.60598755	-79.07993000
1.60694122	-77.13872000
1.60789490	-76.45877000
1.60884857	-74.58007000
1.60980225	-72.14105000
1.61075592	-75.28744000
1.61170959	-77.11750000
1.61266327	-79.86893000
1.61361694	-85.73610000
1.61457062	-85.58046000
1.61552429	-76.60622000
1.61647797	-75.22857000
1.61743164	-75.95695000
1.61838531	-72.70539000
1.61933899	-77.95512000
1.62029266	-70.25047000
1.62124634	-66.99700000
1.62220001	-67.83548000
1.62315369	-75.59566000
1.62410736	-74.88526000
1.62506104	-84.33813000
1.62601471	-78.62448000
1.62696838	-78.31232000
1.62792206	-77.41318000
1.62887573	-78.46152000
1.62982941	-81.22910000
1.63078308	-78.66495000
1.63173676	-77.89063000
1.63269043	-78.72404000
1.63364410	-88.67439000
1.63459778	-78.29780000
1.63555145	-76.91882000
1.63650513	-74.20009000
1.63745880	-77.64513000
1.63841248	-76.81966000
1.63936615	-85.74279000
1.64031982	-73.50884000
1.64127350	-72.85812000
1.64222717	-75.36499000
1.64318085	-75.41194000
1.64413452	-77.39013000
1.64508820	-88.99370000
1.64604187	-79.75790000
1.64699554	-88.78913000
1.64794922	-80.38678000
1.64890289	-78.46665000
1.64985657	-81.83678000
1.65081024	-85.58693000
1.65176392	-71.24389000
1.65271759	-67.50930000
1.65367126	-68.69459000
1.65462494	-69.86288000
1.65557861	-72.51349000
1.65653229	-72.65805000
1.65748596	-68.72550000
1.65843964	-68.20486000
1.65939331	-69.54478000
1.66034698	-71.88069000
1.66130066	-76.73586000
1.66225433	-76.70515000
1.66320801	-77.49245000
1.66416168	-90.87660000
1.66511536	-79.09990000
1.66606903	-73.48721000
1.66702271	-76.20654000
1.66797638	-87.69535000
1.66893005	-102.64280000
1.66988373	-80.26947000
1.67083740	-74.24934000
1.67179108	-74.92159000
1.67274475	-86.68690000
1.67369843	-79.37586000
1.67465210	-73.75986000
1.67560577	-73.69337000
1.67655945	-76.45892000
1.67751312	-85.51732000
1.67846680	-85.72385000
1.67942047	-82.30612000
1.68037415	-83.15611000
1.68132782	-74.80222000
1.68228149	-69.87590000
1.68323517	-72.75641000
1.68418884	-75.73071000
1.68514252	-82.73347000
1.68609619	-78.95575000
1.68704987	-73.05356000
1.68800354	-72.02351000
1.68895721	-71.42282000
1.68991089	-73.01500000
1.69086456	-69.92728000
1.69181824	-70.85939000
1.69277191	-92.75613000
1.69372559	-83.33007000
1.69467926	-85.19252000
1.69563293	-77.94400000
1.69658661	-79.91216000
1.69754028	-82.79715000
1.69849396	-72.82295000
1.69944763	-68.24559000
1.70040131	-69.41857000
1.70135498	-76.68176000
1.70230865	-80.12722000
1.70326233	-75.11967000
1.70421600	-72.91973000
1.70516968	-73.42292000
1.70612335	-75.40013000
1.70707703	-80.33981000
1.70803070	-78.39637000
1.70898438	-74.96652000
1.70993805	-68.81756000
1.71089172	-66.24752000
1.71184540	-67.66383000
1.71279907	-73.54259000
1.71375275	-75.73811000
1.71470642	-76.24529000
1.71566010	-82.38487000
1.71661377	-109.31080000
1.71756744	-76.51317000
1.71852112	-70.78612000
1.71947479	-76.74799000
1.72042847	-85.36346000
1.72138214	-86.53177000
1.72233582	-87.92187000
1.72328949	-80.66024000
1.72424316	-85.58503000
1.72519684	-76.51408000
1.72615051	-70.51888000
1.72710419	-70.74534000
1.72805786	-71.29138000
1.72901154	-69.24257000
1.72996521	-73.02132000
1.73091888	-77.73649000
1.73187256	-83.03703000
1.73282623	-74.37760000
1.73377991	-70.62216000
1.73473358	-72.26182000
1.73568726	-73.11533000
1.73664093	-69.36763000
1.73759460	-73.25454000
1.73854828	-70.41692000
1.73950195	-71.22788000
1.74045563	-79.63239000
1.74140930	-82.22473000
1.74236298	-86.52847000
1.74331665	-68.78794000
1.74427032	-66.52937000
1.74522400	-68.56843000
1.74617767	-71.17265000
1.74713135	-77.31884000
1.74808502	-80.39288000
1.74903870	-77.05293000
1.74999237	-76.43399000
1.75094604	-71.49873000
1.75189972	-70.59859000
1.75285339	-73.01610000
1.75380707	-73.34893000
1.75476074	-74.95709000
1.75571442	-72.89455000
1.75666809	-69.46245000
1.75762177	-73.95830000
1.75857544	-81.13915000
1.75952911	-77.10822000
1.76048279	-79.92445000
1.76143646	-81.75484000
1.76239014	-76.55943000
1.76334381	-75.03454000
1.76429749	-79.87182000
1.76525116	-75.01904000
1.76620483	-76.58006000
1.76715851	-79.08009000
1.76811218	-74.60755000
1.76906586	-74.94954000
1.77001953	-73.19050000
1.77097321	-69.87652000
1.77192688	-74.20309000
1.77288055	-91.85742000
1.77383423	-81.50288000
1.77478790	-74.59648000
1.77574158	-78.29982000
1.77669525	-84.34513000
1.77764893	-84.86403000
1.77860260	-82.05243000
1.77955627	-82.14191000
1.78050995	-71.62170000
1.78146362	-68.67867000
1.78241730	-71.24997000
1.78337097	-87.87930000
1.78432465	-80.50327000
1.78527832	-88.39234000
1.78623199	-78.21685000
