Time	Channel A
(us)	(mV)

3.44399984	-14.69906000
3.44799984	-14.79673000
3.45199984	-10.54816000
3.45599984	-3.66255600
3.45999984	4.24856500
3.46399984	10.69466000
3.46799984	14.65023000
3.47199984	14.40606000
3.47599984	10.89000000
3.47999984	4.54157000
3.48399984	-2.49053800
3.48799984	-8.39946300
3.49199984	-11.67135000
3.49599984	-11.62251000
3.49999984	-8.35062900
3.50399984	-2.78354300
3.50799984	3.51605400
3.51199984	8.74130100
3.51599984	11.81785000
3.51999984	11.81785000
3.52399984	8.83896900
3.52799984	3.95556100
3.53199984	-1.75802700
3.53599984	-6.34843100
3.53999984	-8.98547200
3.54399984	-9.13197400
3.54799984	-6.49493300
3.55199984	-2.58820700
3.55599984	2.53937200
3.55999984	6.88560600
3.56399984	9.13197400
3.56799984	9.32731100
3.57199984	7.27627900
3.57599984	3.71139000
3.57999984	-0.63484310
3.58399984	-4.49273600
3.58799984	-6.98327400
3.59199984	-7.03210800
3.59599984	-5.22524700
3.59999984	-2.09986600
3.60399984	1.70919300
3.60799984	4.93224200
3.61199984	7.27627900
3.61599984	7.52044900
3.61999984	6.20192900
3.62399984	3.61372200
3.62799984	0.14650230
3.63199984	-2.83237700
3.63599984	-4.78574000
3.63999984	-5.51825200
3.64399984	-4.29740000
3.64799984	-2.00219800
3.65199983	0.83017950
3.65599983	3.61372200
3.65999983	5.46941800
3.66399983	6.20192900
3.66799983	5.42058300
3.67199983	3.46722000
3.67599983	0.92784760
3.67999983	-1.66035900
3.68399983	-3.46722000
3.68799983	-4.24856500
3.69199983	-3.61372200
3.69599983	-2.00219800
3.69999983	0.00000000
3.70399983	2.39287000
3.70799983	4.24856500
3.71199983	5.02991100
3.71599983	5.12757900
3.71999983	3.61372200
3.72399983	1.56269100
3.72799983	-0.58600900
3.73199983	-2.29520200
3.73599983	-3.32071800
3.73999983	-3.17421600
3.74399983	-2.29520200
3.74799983	-0.34183860
3.75199983	1.31852000
3.75599983	3.02771300
3.75999983	4.24856500
3.76399983	4.59040400
3.76799983	3.85789300
3.77199983	2.14870000
3.77599983	0.39067270
3.77999983	-1.61152500
3.78399983	-2.53937200
3.78799983	-2.83237700
3.79199983	-2.34403600
3.79599983	-1.07435000
3.79999983	0.78134540
3.80399983	2.34403600
3.80799983	3.80905900
3.81199983	4.29740000
3.81599983	3.95556100
3.81999983	2.73470900
3.82399983	0.92784760
3.82799983	-0.73251130
3.83199983	-2.05103200
3.83599983	-2.78354300
3.83999983	-2.49053800
3.84399983	-1.36735400
3.84799983	0.14650230
3.85199983	1.95336300
3.85599983	3.41838600
3.85999983	4.05322900
3.86399983	3.90672700
3.86799983	3.12538100
3.87199983	1.31852000
3.87599983	-0.34183860
3.87999983	-2.05103200
3.88399983	-2.58820700
3.88799983	-2.34403600
3.89199983	-1.75802700
3.89599983	-0.19533630
3.89999983	1.46502300
3.90399983	3.07654700
3.90799983	4.10206300
3.91199983	4.10206300
3.91599983	3.22305000
3.91999983	1.66035900
3.92399983	-0.14650230
3.92799983	-1.80686100
3.93199983	-2.49053800
3.93599983	-2.68587500
3.93999983	-1.95336300
3.94399983	-0.34183860
3.94799983	1.31852000
3.95199983	2.78354300
3.95599983	3.85789300
3.95999983	4.15089800
3.96399983	3.22305000
3.96799983	2.14870000
3.97199983	0.09766817
3.97599983	-1.46502300
3.97999983	-2.44170400
3.98399983	-2.73470900
3.98799983	-2.00219800
3.99199983	-0.53717490
3.99599983	1.07435000
3.99999983	2.88121100
4.00399983	3.90672700
4.00799982	4.10206300
4.01199982	3.36955200
4.01599982	1.90452900
4.01999982	0.39067270
4.02399982	-1.31852000
4.02799982	-2.49053800
4.03199982	-2.73470900
4.03599982	-2.05103200
4.03999982	-0.58600900
4.04399982	1.12318400
4.04799982	2.53937200
4.05199982	3.80905900
4.05599982	3.95556100
4.05999982	3.32071800
4.06399982	2.09986600
4.06799982	0.24417040
4.07199982	-1.31852000
4.07599982	-2.34403600
4.07999982	-2.63704100
4.08399982	-2.00219800
4.08799982	-0.63484310
4.09199982	0.92784760
4.09599982	2.58820700
4.09999982	3.76022500
4.10399982	3.95556100
4.10799982	3.32071800
4.11199982	2.00219800
4.11599982	0.48834080
4.11999982	-1.17201800
4.12399982	-2.24636800
4.12799982	-2.68587500
4.13199982	-1.95336300
4.13599982	-0.68367720
4.13999982	1.07435000
4.14399982	2.63704100
4.14799982	3.71139000
4.15199982	4.00439500
4.15599982	3.27188400
4.15999982	2.05103200
4.16399982	0.34183860
4.16799982	-1.17201800
4.17199982	-2.19753400
4.17599982	-2.29520200
4.17999982	-1.70919300
4.18399982	-0.53717490
4.18799982	1.22085200
4.19199982	2.58820700
4.19599982	3.71139000
4.19999982	3.80905900
4.20399982	3.07654700
4.20799982	1.90452900
4.21199982	0.24417040
4.21599982	-1.26968600
4.21999982	-2.19753400
4.22399982	-2.24636800
4.22799982	-1.70919300
4.23199982	-0.29300450
4.23599982	1.22085200
4.23999982	2.63704100
4.24399982	3.56488800
4.24799982	3.66255600
4.25199982	3.12538100
4.25599982	1.80686100
4.25999982	0.19533630
4.26399982	-1.17201800
4.26799982	-2.24636800
4.27199982	-2.19753400
4.27599982	-1.56269100
4.27999982	-0.34183860
4.28399982	1.22085200
4.28799982	2.58820700
4.29199982	3.51605400
4.29599982	3.66255600
4.29999982	2.88121100
4.30399982	1.56269100
4.30799982	0.09766817
4.31199982	-1.12318400
4.31599982	-2.09986600
4.31999982	-2.00219800
4.32399982	-1.31852000
4.32799982	-0.19533630
4.33199982	1.36735400
4.33599982	2.53937200
4.33999982	3.17421600
4.34399982	3.41838600
4.34799982	2.78354300
4.35199982	1.41618800
4.35599982	0.09766817
4.35999981	-1.12318400
4.36399981	-2.00219800
4.36799981	-1.95336300
4.37199981	-1.17201800
4.37599981	0.00000000
4.37999981	1.26968600
4.38399981	2.53937200
4.38799981	3.27188400
4.39199981	3.27188400
4.39599981	2.58820700
4.39999981	1.31852000
4.40399981	0.14650230
4.40799981	-1.07435000
4.41199981	-1.80686100
4.41599981	-1.66035900
4.41999981	-0.92784760
4.42399981	0.14650230
4.42799981	1.56269100
4.43199981	2.58820700
4.43599981	3.12538100
4.43999981	3.12538100
4.44399981	2.24636800
4.44799981	1.12318400
4.45199981	-0.04883409
4.45599981	-1.07435000
4.45999981	-1.75802700
4.46399981	-1.70919300
4.46799981	-0.83017950
4.47199981	0.24417040
4.47599981	1.51385700
4.47999981	2.53937200
4.48399981	2.93004500
4.48799981	2.78354300
4.49199981	2.05103200
4.49599981	1.26968600
4.49999981	-0.29300450
4.50399981	-0.97668160
4.50799981	-1.46502300
4.51199981	-1.61152500
4.51599981	-0.58600900
4.51999981	0.24417040
4.52399981	1.51385700
4.52799981	2.44170400
4.53199981	2.83237700
4.53599981	2.68587500
4.53999981	2.00219800
4.54399981	1.07435000
4.54799981	-0.04883409
4.55199981	-0.92784760
4.55599981	-1.31852000
4.55999981	-1.22085200
4.56399981	-0.58600900
4.56799981	0.43950670
4.57199981	1.46502300
4.57599981	2.34403600
4.57999981	2.78354300
4.58399981	2.44170400
4.58799981	1.80686100
4.59199981	0.97668160
4.59599981	-0.14650230
4.59999981	-0.92784760
4.60399981	-1.07435000
4.60799981	-1.22085200
4.61199981	-0.43950670
4.61599981	0.43950670
4.61999981	1.61152500
4.62399981	2.14870000
4.62799981	2.68587500
4.63199981	2.39287000
4.63599981	1.80686100
4.63999981	0.92784760
4.64399981	-0.24417040
4.64799981	-0.87901350
4.65199981	-1.12318400
4.65599981	-1.07435000
4.65999981	-0.43950670
4.66399981	0.53717490
4.66799981	1.56269100
4.67199981	2.29520200
4.67599981	2.53937200
4.67999981	2.24636800
4.68399981	1.80686100
4.68799981	0.73251130
4.69199981	-0.19533630
4.69599981	-0.73251130
4.69999981	-1.02551600
4.70399981	-0.78134540
4.70799981	-0.09766817
4.71199981	0.58600900
4.71599980	1.51385700
4.71999980	2.24636800
4.72399980	2.29520200
4.72799980	2.19753400
4.73199980	1.46502300
4.73599980	0.83017950
4.73999980	-0.09766817
4.74399980	-0.68367720
4.74799980	-0.97668160
4.75199980	-0.68367720
4.75599980	0.00000000
4.75999980	0.83017950
4.76399980	1.46502300
4.76799980	2.14870000
4.77199980	2.34403600
4.77599980	2.14870000
4.77999980	1.61152500
4.78399980	0.78134540
4.78799980	-0.14650230
4.79199980	-0.53717490
4.79599980	-0.83017950
4.79999980	-0.73251130
4.80399980	-0.19533630
4.80799980	0.73251130
4.81199980	1.61152500
4.81599980	2.14870000
4.81999980	2.14870000
4.82399980	2.09986600
4.82799980	1.31852000
4.83199980	0.78134540
4.83599980	-0.04883409
4.83999980	-0.63484310
4.84399980	-0.73251130
4.84799980	-0.58600900
4.85199980	-0.04883409
4.85599980	0.83017950
4.85999980	1.46502300
4.86399980	1.95336300
4.86799980	2.19753400
4.87199980	1.70919300
4.87599980	1.31852000
4.87999980	0.58600900
4.88399980	-0.04883409
4.88799980	-0.63484310
4.89199980	-0.58600900
4.89599980	-0.58600900
4.89999980	0.09766817
4.90399980	0.78134540
4.90799980	1.56269100
4.91199980	1.75802700
4.91599980	2.05103200
4.91999980	1.80686100
4.92399980	1.26968600
4.92799980	0.53717490
4.93199980	-0.09766817
4.93599980	-0.48834080
4.93999980	-0.78134540
4.94399980	-0.29300450
4.94799980	0.24417040
4.95199980	0.97668160
4.95599980	1.61152500
4.95999980	1.85569500
4.96399980	2.05103200
4.96799980	1.75802700
4.97199980	1.07435000
4.97599980	0.63484310
4.97999980	-0.09766817
4.98399980	-0.39067270
4.98799980	-0.43950670
4.99199980	-0.53717490
4.99599980	0.43950670
4.99999980	0.92784760
5.00399980	1.46502300
5.00799980	1.90452900
5.01199980	2.00219800
5.01599980	1.56269100
5.01999980	1.07435000
5.02399980	0.58600900
5.02799980	-0.19533630
5.03199980	-0.24417040
5.03599980	-0.58600900
5.03999980	-0.29300450
5.04399980	0.09766817
5.04799980	1.07435000
5.05199980	1.36735400
5.05599980	1.75802700
5.05999980	2.05103200
5.06399980	1.56269100
5.06799979	1.22085200
5.07199979	0.43950670
5.07599979	-0.19533630
5.07999979	-0.48834080
5.08399979	-0.39067270
5.08799979	-0.09766817
5.09199979	0.34183860
5.09599979	0.87901350
5.09999979	1.36735400
5.10399979	1.80686100
5.10799979	1.80686100
5.11199979	1.56269100
5.11599979	1.07435000
5.11999979	0.48834080
5.12399979	-0.19533630
5.12799979	-0.34183860
5.13199979	-0.39067270
5.13599979	-0.09766817
5.13999979	0.39067270
5.14399979	0.97668160
5.14799979	1.51385700
5.15199979	1.70919300
5.15599979	1.75802700
5.15999979	1.41618800
5.16399979	1.07435000
5.16799979	0.29300450
5.17199979	-0.09766817
5.17599979	-0.29300450
5.17999979	-0.48834080
5.18399979	-0.14650230
5.18799979	0.34183860
5.19199979	0.87901350
5.19599979	1.36735400
5.19999979	1.70919300
5.20399979	1.66035900
5.20799979	1.46502300
5.21199979	0.87901350
5.21599979	0.39067270
5.21999979	-0.14650230
5.22399979	-0.24417040
5.22799979	-0.19533630
5.23199979	0.00000000
5.23599979	0.58600900
5.23999979	0.97668160
5.24399979	1.61152500
5.24799979	1.75802700
5.25199979	1.61152500
5.25599979	1.22085200
5.25999979	0.87901350
5.26399979	0.34183860
5.26799979	-0.14650230
5.27199979	-0.19533630
5.27599979	-0.19533630
5.27999979	0.19533630
5.28399979	0.39067270
5.28799979	1.12318400
5.29199979	1.36735400
5.29599979	1.70919300
5.29999979	1.56269100
5.30399979	1.26968600
5.30799979	1.07435000
5.31199979	0.43950670
5.31599979	-0.04883409
5.31999979	-0.29300450
5.32399979	-0.14650230
5.32799979	0.14650230
5.33199979	0.58600900
5.33599979	1.17201800
5.33999979	1.46502300
5.34399979	1.61152500
5.34799979	1.56269100
5.35199979	1.31852000
5.35599979	0.87901350
5.35999979	0.24417040
5.36399979	-0.04883409
5.36799979	-0.34183860
5.37199979	-0.14650230
5.37599979	0.19533630
5.37999979	0.83017950
5.38399979	0.92784760
5.38799979	1.56269100
5.39199979	1.61152500
5.39599979	1.56269100
5.39999979	1.26968600
5.40399979	0.68367720
5.40799979	0.34183860
5.41199979	-0.19533630
5.41599979	-0.14650230
5.41999978	0.00000000
5.42399978	0.14650230
5.42799978	0.83017950
5.43199978	1.17201800
5.43599978	1.51385700
5.43999978	1.61152500
5.44399978	1.31852000
5.44799978	1.17201800
5.45199978	0.83017950
5.45599978	0.09766817
5.45999978	-0.19533630
5.46399978	-0.09766817
5.46799978	0.14650230
5.47199978	0.24417040
5.47599978	0.78134540
5.47999978	1.02551600
5.48399978	1.51385700
5.48799978	1.51385700
5.49199978	1.41618800
5.49599978	1.12318400
5.49999978	0.68367720
5.50399978	0.04883409
5.50799978	0.00000000
5.51199978	-0.34183860
5.51599978	-0.09766817
5.51999978	0.29300450
5.52399978	0.63484310
5.52799978	1.36735400
5.53199978	1.41618800
5.53599978	1.51385700
5.53999978	1.46502300
5.54399978	1.12318400
5.54799978	0.73251130
5.55199978	0.19533630
5.55599978	-0.14650230
5.55999978	-0.04883409
5.56399978	0.04883409
5.56799978	0.34183860
5.57199978	0.83017950
5.57599978	1.07435000
5.57999978	1.36735400
5.58399978	1.51385700
5.58799978	1.22085200
5.59199978	0.97668160
5.59599978	0.73251130
5.59999978	0.29300450
5.60399978	-0.09766817
5.60799978	-0.14650230
5.61199978	0.19533630
5.61599978	0.34183860
5.61999978	0.83017950
5.62399978	1.36735400
5.62799978	1.36735400
5.63199978	1.56269100
5.63599978	1.12318400
5.63999978	0.92784760
5.64399978	0.58600900
5.64799978	0.14650230
5.65199978	0.09766817
5.65599978	-0.04883409
5.65999978	0.00000000
5.66399978	0.58600900
5.66799978	0.78134540
5.67199978	1.22085200
5.67599978	1.31852000
5.67999978	1.46502300
5.68399978	1.36735400
5.68799978	0.92784760
5.69199978	0.73251130
5.69599978	0.19533630
5.69999978	-0.04883409
5.70399978	0.04883409
5.70799978	0.24417040
5.71199978	0.48834080
5.71599978	0.68367720
5.71999978	1.17201800
5.72399978	1.17201800
5.72799978	1.41618800
5.73199978	1.22085200
5.73599978	0.83017950
5.73999978	0.58600900
5.74399978	0.19533630
5.74799978	0.00000000
5.75199978	0.04883409
5.75599978	0.14650230
5.75999978	0.53717490
5.76399978	1.07435000
5.76799978	1.31852000
5.77199978	1.36735400
5.77599977	1.36735400
5.77999977	1.17201800
5.78399977	0.87901350
5.78799977	0.48834080
5.79199977	0.24417040
5.79599977	0.09766817
5.79999977	0.24417040
5.80399977	0.43950670
5.80799977	0.58600900
5.81199977	0.87901350
5.81599977	1.12318400
5.81999977	1.26968600
5.82399977	1.26968600
5.82799977	1.22085200
5.83199977	0.83017950
5.83599977	0.39067270
5.83999977	0.34183860
5.84399977	0.00000000
5.84799977	0.09766817
5.85199977	0.14650230
5.85599977	0.68367720
5.85999977	0.97668160
5.86399977	1.22085200
5.86799977	1.31852000
5.87199977	1.36735400
5.87599977	1.07435000
5.87999977	0.73251130
5.88399977	0.48834080
5.88799977	0.24417040
5.89199977	0.00000000
5.89599977	0.04883409
5.89999977	0.58600900
5.90399977	0.73251130
5.90799977	0.73251130
5.91199977	1.07435000
5.91599977	1.26968600
5.91999977	1.12318400
5.92399977	1.02551600
5.92799977	0.73251130
5.93199977	0.53717490
5.93599977	0.04883409
5.93999977	0.14650230
5.94399977	0.19533630
5.94799977	0.53717490
5.95199977	0.73251130
5.95599977	1.02551600
5.95999977	1.07435000
5.96399977	1.12318400
5.96799977	1.22085200
5.97199977	1.02551600
5.97599977	0.63484310
5.97999977	0.58600900
5.98399977	0.09766817
5.98799977	0.00000000
5.99199977	0.29300450
5.99599977	0.29300450
5.99999977	0.58600900
6.00399977	1.22085200
6.00799977	1.02551600
6.01199977	1.22085200
6.01599977	1.22085200
6.01999977	1.02551600
6.02399977	0.63484310
6.02799977	0.58600900
6.03199977	0.29300450
6.03599977	0.29300450
6.03999977	0.34183860
6.04399977	0.53717490
6.04799977	0.58600900
6.05199977	0.87901350
6.05599977	1.12318400
6.05999977	1.26968600
6.06399977	1.22085200
6.06799977	0.87901350
6.07199977	0.58600900
6.07599977	0.34183860
6.07999977	0.00000000
6.08399977	0.34183860
6.08799977	0.14650230
6.09199977	0.39067270
6.09599977	0.68367720
6.09999977	0.92784760
6.10399977	1.17201800
6.10799977	1.26968600
6.11199977	1.07435000
6.11599977	0.87901350
6.11999977	0.83017950
6.12399977	0.48834080
6.12799976	0.24417040
6.13199976	0.09766817
6.13599976	0.24417040
6.13999976	0.63484310
6.14399976	0.78134540
6.14799976	0.97668160
6.15199976	1.12318400
6.15599976	1.22085200
6.15999976	0.87901350
6.16399976	0.83017950
6.16799976	0.73251130
6.17199976	0.58600900
6.17599976	0.43950670
6.17999976	0.14650230
6.18399976	0.29300450
6.18799976	0.58600900
6.19199976	0.92784760
6.19599976	0.97668160
6.19999976	0.97668160
6.20399976	1.07435000
6.20799976	1.02551600
6.21199976	0.78134540
6.21599976	0.73251130
6.21999976	0.43950670
6.22399976	0.34183860
6.22799976	-0.04883409
6.23199976	0.39067270
6.23599976	0.68367720
6.23999976	0.78134540
6.24399976	1.02551600
6.24799976	1.17201800
6.25199976	1.02551600
6.25599976	1.07435000
6.25999976	0.87901350
6.26399976	0.58600900
6.26799976	0.53717490
6.27199976	0.29300450
6.27599976	0.34183860
6.27999976	0.39067270
6.28399976	0.58600900
6.28799976	0.83017950
6.29199976	0.97668160
6.29599976	1.07435000
6.29999976	1.17201800
6.30399976	0.97668160
6.30799976	0.83017950
6.31199976	0.53717490
6.31599976	0.43950670
6.31999976	0.43950670
6.32399976	0.29300450
6.32799976	0.48834080
6.33199976	0.39067270
6.33599976	0.73251130
6.33999976	0.83017950
6.34399976	1.02551600
6.34799976	1.12318400
6.35199976	0.83017950
6.35599976	0.87901350
6.35999976	0.48834080
6.36399976	0.48834080
6.36799976	0.43950670
6.37199976	0.29300450
6.37599976	0.29300450
6.37999976	0.68367720
6.38399976	0.92784760
6.38799976	1.07435000
6.39199976	0.92784760
6.39599976	0.83017950
6.39999976	0.92784760
6.40399976	0.97668160
6.40799976	0.58600900
6.41199976	0.34183860
6.41599976	0.34183860
6.41999976	0.53717490
6.42399976	0.43950670
6.42799976	0.48834080
6.43199976	0.63484310
6.43599976	0.92784760
6.43999976	0.92784760
6.44399976	1.02551600
6.44799976	0.87901350
6.45199976	0.68367720
6.45599976	0.58600900
6.45999976	0.68367720
6.46399976	0.34183860
6.46799976	0.48834080
6.47199976	0.58600900
6.47599976	0.63484310
6.47999976	0.68367720
6.48399975	0.97668160
6.48799975	1.02551600
6.49199975	1.07435000
6.49599975	0.97668160
6.49999975	0.73251130
6.50399975	0.68367720
6.50799975	0.48834080
6.51199975	0.19533630
6.51599975	0.29300450
6.51999975	0.48834080
6.52399975	0.73251130
6.52799975	0.83017950
6.53199975	1.02551600
6.53599975	1.12318400
6.53999975	0.92784760
6.54399975	0.97668160
6.54799975	0.73251130
6.55199975	0.48834080
6.55599975	0.48834080
6.55999975	0.34183860
6.56399975	0.43950670
6.56799975	0.39067270
6.57199975	0.73251130
6.57599975	0.78134540
6.57999975	1.02551600
6.58399975	0.92784760
6.58799975	0.97668160
6.59199975	0.78134540
6.59599975	0.83017950
6.59999975	0.34183860
6.60399975	0.39067270
6.60799975	0.43950670
6.61199975	0.39067270
6.61599975	0.43950670
6.61999975	0.78134540
6.62399975	0.83017950
6.62799975	0.97668160
6.63199975	1.02551600
6.63599975	0.97668160
6.63999975	0.68367720
6.64399975	0.68367720
6.64799975	0.63484310
6.65199975	0.53717490
6.65599975	0.43950670
6.65999975	0.53717490
6.66399975	0.53717490
6.66799975	0.78134540
6.67199975	0.78134540
6.67599975	1.02551600
6.67999975	1.12318400
6.68399975	0.87901350
6.68799975	0.87901350
6.69199975	0.53717490
6.69599975	0.53717490
6.69999975	0.48834080
6.70399975	0.43950670
6.70799975	0.53717490
6.71199975	0.43950670
6.71599975	0.83017950
6.71999975	0.78134540
6.72399975	0.92784760
6.72799975	0.83017950
6.73199975	1.02551600
6.73599975	0.78134540
6.73999975	0.68367720
6.74399975	0.73251130
6.74799975	0.68367720
6.75199975	0.39067270
6.75599975	0.48834080
6.75999975	0.63484310
6.76399975	0.63484310
6.76799975	0.87901350
6.77199975	0.97668160
6.77599975	0.97668160
6.77999975	0.87901350
6.78399975	1.02551600
6.78799975	0.63484310
6.79199975	0.53717490
6.79599975	0.58600900
6.79999975	0.53717490
6.80399975	0.53717490
6.80799975	0.48834080
6.81199975	0.73251130
6.81599975	0.78134540
6.81999975	0.87901350
6.82399975	0.78134540
6.82799975	0.92784760
6.83199975	0.83017950
6.83599974	0.73251130
6.83999974	0.53717490
6.84399974	0.53717490
6.84799974	0.29300450
6.85199974	0.43950670
6.85599974	0.68367720
6.85999974	0.73251130
6.86399974	0.73251130
6.86799974	0.97668160
6.87199974	0.83017950
6.87599974	0.83017950
6.87999974	0.78134540
6.88399974	0.63484310
6.88799974	0.53717490
6.89199974	0.34183860
6.89599974	0.43950670
6.89999974	0.53717490
6.90399974	0.68367720
6.90799974	0.83017950
6.91199974	0.92784760
6.91599974	0.92784760
6.91999974	0.92784760
6.92399974	0.92784760
6.92799974	0.73251130
6.93199974	0.68367720
6.93599974	0.63484310
6.93999974	0.48834080
6.94399974	0.53717490
6.94799974	0.48834080
6.95199974	0.58600900
6.95599974	0.92784760
6.95999974	0.92784760
6.96399974	0.92784760
6.96799974	1.07435000
6.97199974	0.78134540
6.97599974	0.68367720
6.97999974	0.73251130
6.98399974	0.48834080
6.98799974	0.39067270
6.99199974	0.73251130
6.99599974	0.48834080
6.99999974	0.83017950
7.00399974	0.78134540
7.00799974	0.87901350
7.01199974	0.87901350
7.01599974	0.83017950
7.01999974	0.73251130
7.02399974	0.63484310
7.02799974	0.53717490
7.03199974	0.53717490
7.03599974	0.58600900
7.03999974	0.53717490
7.04399974	0.58600900
7.04799974	0.63484310
7.05199974	0.68367720
7.05599974	0.97668160
7.05999974	0.92784760
7.06399974	0.87901350
7.06799974	0.73251130
7.07199974	0.58600900
7.07599974	0.83017950
7.07999974	0.68367720
7.08399974	0.48834080
7.08799974	0.48834080
7.09199974	0.58600900
7.09599974	0.68367720
7.09999974	0.68367720
7.10399974	0.92784760
7.10799974	0.87901350
7.11199974	0.83017950
7.11599974	0.92784760
7.11999974	0.68367720
7.12399974	0.63484310
7.12799974	0.48834080
7.13199974	0.48834080
7.13599974	0.58600900
7.13999974	0.58600900
7.14399974	0.48834080
7.14799974	0.78134540
7.15199974	0.78134540
7.15599974	0.78134540
7.15999974	0.83017950
7.16399974	0.78134540
7.16799974	0.78134540
7.17199974	0.83017950
7.17599974	0.43950670
7.17999974	0.58600900
7.18399974	0.53717490
7.18799973	0.73251130
7.19199973	0.78134540
7.19599973	0.68367720
7.19999973	0.78134540
7.20399973	0.63484310
7.20799973	0.92784760
7.21199973	0.83017950
7.21599973	0.78134540
7.21999973	0.48834080
7.22399973	0.53717490
7.22799973	0.68367720
7.23199973	0.48834080
7.23599973	0.73251130
7.23999973	0.73251130
7.24399973	0.83017950
7.24799973	0.83017950
7.25199973	0.92784760
7.25599973	0.92784760
7.25999973	0.58600900
7.26399973	0.92784760
7.26799973	0.78134540
7.27199973	0.53717490
7.27599973	0.68367720
7.27999973	0.58600900
7.28399973	0.63484310
7.28799973	0.68367720
7.29199973	0.92784760
7.29599973	0.87901350
7.29999973	0.87901350
7.30399973	0.92784760
7.30799973	0.83017950
7.31199973	0.68367720
7.31599973	0.58600900
7.31999973	0.53717490
7.32399973	0.53717490
7.32799973	0.43950670
7.33199973	0.58600900
7.33599973	0.73251130
7.33999973	0.63484310
7.34399973	0.87901350
7.34799973	0.87901350
7.35199973	0.73251130
7.35599973	0.63484310
7.35999973	0.73251130
7.36399973	0.58600900
7.36799973	0.53717490
7.37199973	0.58600900
7.37599973	0.73251130
7.37999973	0.73251130
7.38399973	0.78134540
7.38799973	0.83017950
7.39199973	0.78134540
7.39599973	0.87901350
7.39999973	0.87901350
7.40399973	0.68367720
7.40799973	0.73251130
7.41199973	0.78134540
7.41599973	0.58600900
7.41999973	0.43950670
7.42399973	0.63484310
7.42799973	0.58600900
7.43199973	0.78134540
7.43599973	0.73251130
7.43999973	0.58600900
7.44399973	0.97668160
7.44799973	0.83017950
7.45199973	0.63484310
7.45599973	0.63484310
7.45999973	0.68367720
7.46399973	0.48834080
7.46799973	0.73251130
7.47199973	0.73251130
7.47599973	0.73251130
7.47999973	0.68367720
7.48399973	0.68367720
7.48799973	0.78134540
7.49199973	0.73251130
7.49599973	0.73251130
7.49999973	0.68367720
7.50399973	0.83017950
7.50799973	0.58600900
7.51199973	0.63484310
7.51599973	0.63484310
7.51999973	0.63484310
7.52399973	0.63484310
7.52799973	0.63484310
7.53199973	0.87901350
7.53599973	0.83017950
7.53999973	0.73251130
7.54399972	0.78134540
7.54799972	0.83017950
7.55199972	0.53717490
7.55599972	0.58600900
7.55999972	0.68367720
7.56399972	0.58600900
7.56799972	0.73251130
7.57199972	0.78134540
7.57599972	0.68367720
7.57999972	0.78134540
7.58399972	0.73251130
7.58799972	1.02551600
7.59199972	0.78134540
7.59599972	0.78134540
7.59999972	0.53717490
7.60399972	0.68367720
7.60799972	0.63484310
7.61199972	0.53717490
7.61599972	0.48834080
7.61999972	0.58600900
7.62399972	0.68367720
7.62799972	0.73251130
7.63199972	1.07435000
7.63599972	0.87901350
7.63999972	0.73251130
7.64399972	0.68367720
7.64799972	0.63484310
7.65199972	0.73251130
7.65599972	0.68367720
7.65999972	0.53717490
7.66399972	0.78134540
7.66799972	0.63484310
7.67199972	0.68367720
7.67599972	0.83017950
7.67999972	0.87901350
7.68399972	0.83017950
7.68799972	0.68367720
7.69199972	0.73251130
7.69599972	0.63484310
7.69999972	0.63484310
7.70399972	0.53717490
7.70799972	0.53717490
7.71199972	0.68367720
7.71599972	0.73251130
7.71999972	0.92784760
7.72399972	0.83017950
7.72799972	0.83017950
7.73199972	0.87901350
7.73599972	0.78134540
7.73999972	0.73251130
7.74399972	0.68367720
7.74799972	0.58600900
7.75199972	0.58600900
7.75599972	0.58600900
7.75999972	0.73251130
7.76399972	0.63484310
7.76799972	0.73251130
7.77199972	0.83017950
7.77599972	0.73251130
7.77999972	0.78134540
7.78399972	0.78134540
7.78799972	0.58600900
7.79199972	0.68367720
7.79599972	0.63484310
7.79999972	0.63484310
7.80399972	0.63484310
7.80799972	0.73251130
7.81199972	0.63484310
7.81599972	0.68367720
7.81999972	0.73251130
7.82399972	0.68367720
7.82799972	0.87901350
7.83199972	0.58600900
7.83599972	0.68367720
7.83999972	0.63484310
7.84399972	0.73251130
7.84799972	0.58600900
7.85199972	0.63484310
7.85599972	0.53717490
7.85999972	0.68367720
7.86399972	0.73251130
7.86799972	0.87901350
7.87199972	0.83017950
7.87599972	0.78134540
7.87999972	0.73251130
7.88399972	0.53717490
7.88799972	0.73251130
7.89199972	0.53717490
7.89599971	0.48834080
7.89999971	0.58600900
7.90399971	0.58600900
7.90799971	0.68367720
7.91199971	0.53717490
7.91599971	0.68367720
7.91999971	0.78134540
7.92399971	0.97668160
7.92799971	0.58600900
7.93199971	0.63484310
7.93599971	0.53717490
7.93999971	0.63484310
7.94399971	0.63484310
7.94799971	0.63484310
7.95199971	0.53717490
7.95599971	0.68367720
7.95999971	0.83017950
7.96399971	0.73251130
7.96799971	0.92784760
7.97199971	0.68367720
7.97599971	0.63484310
7.97999971	0.68367720
7.98399971	0.78134540
7.98799971	0.53717490
7.99199971	0.63484310
7.99599971	0.58600900
7.99999971	0.68367720
8.00399971	0.48834080
8.00799971	0.87901350
8.01199971	0.83017950
8.01599971	0.73251130
8.01999971	0.73251130
8.02399971	0.78134540
8.02799971	0.78134540
8.03199971	0.78134540
